TimeStamp, Channel, Quality, Alpha, Low_beta, High_beta, Gamma, Theta
08.53.35.860, IED_O2, 4, 1.646858, 3.217491, 1.919961, 2.582735, 4.667232 
08.53.35.860, IED_P8, 4, 2.214720, 2.073398, 1.452085, 1.802477, 5.596606 
08.53.35.861, IED_T8, 4, 0.930893, 1.186368, 2.028662, 2.014999, 6.821240 
08.53.35.861, IED_FC6, 4, 2.515489, 1.112688, 1.482691, 1.543980, 5.248501 
08.53.35.862, IED_F4, 4, 1.182294, 0.651915, 0.888115, 0.464020, 5.544148 
08.53.35.862, IED_F8, 4, 2.437712, 0.740329, 0.921137, 1.035466, 26.206294 
08.53.35.863, IED_AF4, 4, 1.451462, 0.595554, 0.822318, 0.396910, 7.677302 
08.53.36.864, IED_AF3, 4, 9.176376, 6.012679, 3.678234, 3.969972, 16.663047 
08.53.36.864, IED_F7, 4, 12.995099, 9.839306, 6.823742, 4.555025, 25.384950 
08.53.36.865, IED_F3, 4, 8.577922, 5.745012, 1.294747, 0.803076, 2.967324 
08.53.36.866, IED_FC5, 4, 21.917142, 4.724960, 5.311383, 2.166713, 208.865902 
08.53.36.866, IED_T7, 4, 15.797253, 5.941306, 4.043220, 1.413149, 33.516374 
08.53.36.866, IED_P7, 4, 4.199888, 1.946458, 1.770831, 1.438247, 9.713598 
08.53.36.867, IED_Pz, 4, 9.588873, 14.711543, 4.502675, 1.122904, 13.052348 
08.53.36.867, IED_O1, 4, 9.588873, 14.711543, 4.502675, 1.122904, 13.052348 
08.53.36.868, IED_O2, 4, 17.770501, 14.303263, 6.509599, 3.069890, 33.384297 
08.53.36.868, IED_P8, 4, 18.777417, 13.773545, 5.956119, 2.790858, 46.298949 
08.53.36.868, IED_T8, 4, 16.927718, 14.145666, 4.304495, 2.393194, 30.317853 
08.53.36.869, IED_FC6, 4, 17.869176, 9.395684, 5.879452, 4.440960, 53.120628 
08.53.36.869, IED_F4, 4, 12.431728, 8.532778, 4.597078, 1.824338, 37.670791 
08.53.36.870, IED_F8, 4, 14.489502, 20.851737, 14.066343, 3.720254, 76.165586 
08.53.36.870, IED_AF4, 4, 14.873716, 9.774799, 4.806427, 2.405353, 53.261254 
08.53.37.871, IED_AF3, 4, 9.250515, 12.792901, 5.599765, 2.798923, 19.912215 
08.53.37.871, IED_F7, 4, 7.251483, 4.413065, 3.103816, 1.870052, 32.589692 
08.53.37.872, IED_F3, 4, 4.715555, 2.841613, 0.614977, 0.385310, 5.633247 
08.53.37.872, IED_FC5, 4, 10.886534, 4.911735, 2.183848, 1.361359, 90.826328 
08.53.37.874, IED_T7, 4, 6.120960, 3.138448, 1.178107, 1.324591, 13.883036 
08.53.37.874, IED_P7, 4, 2.037828, 1.757627, 0.595623, 0.842850, 11.430248 
08.53.37.875, IED_Pz, 4, 4.560575, 4.904488, 1.641065, 0.924139, 15.146048 
08.53.37.876, IED_O1, 4, 4.560575, 4.904488, 1.641065, 0.924139, 15.146048 
08.53.37.876, IED_O2, 4, 11.143209, 7.316379, 2.542628, 2.015453, 29.905533 
08.53.37.877, IED_P8, 4, 9.637033, 8.312078, 2.708240, 1.626700, 29.776580 
08.53.37.878, IED_T8, 4, 7.845976, 8.005248, 1.991512, 1.090200, 26.823264 
08.53.37.878, IED_FC6, 4, 9.379644, 7.865522, 3.200097, 1.806941, 23.868608 
08.53.37.879, IED_F4, 4, 6.714729, 5.454755, 1.764226, 0.756604, 15.302342 
08.53.37.879, IED_F8, 4, 7.483844, 12.015657, 5.278132, 1.226890, 69.101315 
08.53.37.880, IED_AF4, 4, 8.924115, 6.837690, 1.789007, 0.878532, 19.483177 
08.53.38.882, IED_AF3, 4, 9.535477, 5.491500, 5.979293, 2.801675, 13.806144 
08.53.38.883, IED_F7, 4, 4.694750, 4.032493, 1.990882, 1.781426, 37.410500 
08.53.38.883, IED_F3, 4, 1.931874, 0.858578, 0.392301, 0.382524, 5.862575 
08.53.38.884, IED_FC5, 4, 3.805832, 1.893356, 0.661705, 1.128819, 57.164782 
08.53.38.884, IED_T7, 4, 0.545654, 0.715097, 1.213102, 1.150174, 3.199193 
08.53.38.885, IED_P7, 4, 1.148253, 0.864397, 0.882352, 1.120383, 1.096483 
08.53.38.885, IED_Pz, 4, 3.093421, 3.421036, 1.781031, 1.045872, 2.130397 
08.53.38.886, IED_O1, 4, 3.093421, 3.421036, 1.781031, 1.045872, 2.130397 
08.53.38.886, IED_O2, 4, 3.509642, 4.285371, 1.145714, 1.605850, 2.667809 
08.53.38.886, IED_P8, 4, 4.566639, 4.008537, 1.625378, 1.681557, 3.107859 
08.53.38.887, IED_T8, 4, 6.292469, 4.963529, 2.336933, 1.748858, 5.039885 
08.53.38.887, IED_FC6, 4, 7.027891, 2.203915, 1.766202, 2.293726, 9.118276 
08.53.38.888, IED_F4, 4, 4.982083, 2.195627, 0.578398, 1.053813, 7.065014 
08.53.38.888, IED_F8, 4, 37.880051, 24.072011, 7.738132, 3.010743, 198.597309 
08.53.38.888, IED_AF4, 4, 7.563980, 2.749578, 0.638522, 1.235186, 23.586008 
08.53.39.889, IED_AF3, 4, 9.575165, 3.718949, 4.939431, 2.732235, 21.971030 
08.53.39.890, IED_F7, 4, 2.849117, 3.822794, 3.052510, 2.627672, 57.452492 
08.53.39.890, IED_F3, 4, 1.310766, 0.970230, 0.650880, 0.424320, 7.118887 
08.53.39.891, IED_FC5, 4, 2.034493, 1.883256, 1.564475, 0.798676, 10.691678 
08.53.39.891, IED_T7, 4, 0.478613, 0.591032, 1.140538, 1.003431, 5.450845 
08.53.39.892, IED_P7, 4, 1.612859, 0.870922, 0.633142, 0.878876, 2.838304 
08.53.39.892, IED_Pz, 4, 1.936734, 2.358711, 1.419429, 1.176992, 3.114614 
08.53.39.892, IED_O1, 4, 1.936734, 2.358711, 1.419429, 1.176992, 3.114614 
08.53.39.893, IED_O2, 4, 2.213428, 3.027520, 1.681180, 2.121049, 5.260042 
08.53.39.894, IED_P8, 4, 2.641416, 4.890167, 1.543484, 1.844125, 3.092614 
08.53.39.894, IED_T8, 4, 3.113094, 6.624299, 2.702546, 1.281052, 3.177477 
08.53.39.894, IED_FC6, 4, 3.736772, 3.408558, 1.688560, 2.053885, 9.633894 
08.53.39.895, IED_F4, 4, 2.425581, 2.332180, 1.007407, 0.937721, 7.404093 
08.53.39.895, IED_F8, 4, 12.154257, 22.678095, 5.676776, 4.564936, 18.705312 
08.53.39.896, IED_AF4, 4, 3.362590, 2.593061, 1.196052, 1.138391, 30.234427 
08.53.40.896, IED_AF3, 4, 29.417585, 10.024233, 6.543136, 2.850546, 39.976691 
08.53.40.896, IED_F7, 4, 9.479191, 9.298900, 4.542704, 4.421897, 16.464003 
08.53.40.897, IED_F3, 4, 3.542979, 2.394454, 0.823460, 0.599199, 1.538920 
08.53.40.898, IED_FC5, 4, 7.912551, 3.609873, 0.909796, 1.037121, 9.810219 
08.53.40.899, IED_T7, 4, 1.413627, 0.828953, 1.087284, 1.127299, 5.767931 
08.53.40.899, IED_P7, 4, 4.072021, 0.881787, 2.428701, 1.688670, 9.303411 
08.53.40.900, IED_Pz, 4, 5.151495, 3.380143, 1.582191, 1.675718, 10.047304 
08.53.40.900, IED_O1, 4, 5.151495, 3.380143, 1.582191, 1.675718, 10.047304 
08.53.40.901, IED_O2, 4, 7.178715, 2.657297, 2.527370, 2.675837, 12.080083 
08.53.40.901, IED_P8, 4, 7.863878, 4.079689, 3.463257, 2.770117, 9.578832 
08.53.40.902, IED_T8, 4, 9.365723, 4.784987, 2.820406, 2.633391, 3.983769 
08.53.40.902, IED_FC6, 4, 12.635895, 4.800250, 2.334423, 2.881054, 10.583370 
08.53.40.903, IED_F4, 4, 10.291318, 5.823605, 2.009077, 1.478359, 5.685868 
08.53.40.903, IED_F8, 4, 50.629212, 25.896714, 8.824896, 3.471557, 109.231120 
08.53.40.903, IED_AF4, 4, 13.931038, 7.480084, 1.560211, 1.573597, 20.928353 
08.53.41.905, IED_AF3, 4, 21.150517, 8.699011, 4.021030, 2.597695, 12.008186 
08.53.41.906, IED_F7, 4, 5.042156, 2.746707, 6.702778, 3.697255, 27.334577 
08.53.41.906, IED_F3, 4, 2.587830, 1.604800, 0.542393, 0.415679, 12.255732 
08.53.41.907, IED_FC5, 4, 9.411949, 2.342138, 0.979284, 0.908087, 17.297042 
08.53.41.907, IED_T7, 4, 1.571722, 0.518442, 0.925440, 1.680750, 2.990899 
08.53.41.908, IED_P7, 4, 1.822005, 0.957193, 1.235096, 1.311841, 3.079464 
08.53.41.908, IED_Pz, 4, 3.831785, 2.869626, 1.796341, 0.926852, 5.736423 
08.53.41.908, IED_O1, 4, 3.831785, 2.869626, 1.796341, 0.926852, 5.736423 
08.53.41.909, IED_O2, 4, 6.799369, 2.549089, 1.726457, 1.217631, 9.346029 
08.53.41.909, IED_P8, 4, 4.614008, 2.894388, 2.026195, 1.319111, 8.374137 
08.53.41.910, IED_T8, 4, 1.781979, 3.289246, 2.105981, 1.697509, 9.076843 
08.53.41.910, IED_FC6, 4, 2.596640, 2.675010, 3.836149, 2.812358, 8.181291 
08.53.41.911, IED_F4, 4, 3.492455, 1.449241, 2.189065, 1.151972, 4.817190 
08.53.41.912, IED_F8, 4, 4.887280, 8.637235, 4.892917, 3.441689, 28.235045 
08.53.41.912, IED_AF4, 4, 6.646058, 1.914591, 1.608782, 1.195341, 15.783249 
08.53.42.913, IED_AF3, 4, 9.968340, 8.066114, 2.834934, 1.967591, 12.024871 
08.53.42.913, IED_F7, 4, 1.782501, 1.221091, 1.601767, 0.993278, 1.999930 
08.53.42.914, IED_F3, 4, 0.647266, 0.333994, 0.085674, 0.172232, 0.660024 
08.53.42.914, IED_FC5, 4, 2.236829, 0.496951, 0.381430, 0.674165, 3.733621 
08.53.42.915, IED_T7, 4, 0.802329, 0.629774, 0.792323, 0.620644, 1.048798 
08.53.42.915, IED_P7, 4, 0.450769, 0.246621, 0.325917, 0.358953, 0.905390 
08.53.42.916, IED_Pz, 4, 0.961398, 0.363849, 0.560936, 0.459938, 0.807577 
08.53.42.916, IED_O1, 4, 0.961398, 0.363849, 0.560936, 0.459938, 0.807577 
08.53.42.917, IED_O2, 4, 1.649572, 1.138995, 0.534180, 0.621279, 1.197220 
08.53.42.918, IED_P8, 4, 3.270469, 1.030654, 0.643883, 0.849452, 3.388794 
08.53.42.918, IED_T8, 4, 2.595939, 0.657109, 0.431902, 0.763325, 2.374119 
08.53.42.919, IED_FC6, 4, 2.232277, 0.788151, 0.604982, 0.972843, 1.109593 
08.53.42.920, IED_F4, 4, 1.151063, 0.541835, 0.354542, 0.393439, 1.419236 
08.53.42.920, IED_F8, 4, 9.669762, 1.538684, 1.180837, 0.851000, 11.574692 
08.53.42.921, IED_AF4, 4, 2.037644, 0.511796, 0.278936, 0.512788, 1.794549 
08.53.43.923, IED_AF3, 4, 10.038082, 5.504986, 9.327522, 3.811493, 19.502163 
08.53.43.923, IED_F7, 4, 1.826712, 1.571689, 2.108590, 0.802891, 23.294801 
08.53.43.924, IED_F3, 4, 0.599931, 0.341740, 0.313609, 0.236046, 3.092359 
08.53.43.925, IED_FC5, 4, 1.283226, 1.285796, 0.553104, 0.809578, 12.911574 
08.53.43.926, IED_T7, 4, 0.276918, 0.503989, 0.396895, 0.912554, 1.304279 
08.53.43.926, IED_P7, 4, 0.427280, 0.566473, 0.304302, 0.412157, 0.823684 
08.53.43.927, IED_Pz, 4, 0.661935, 0.910105, 0.600124, 0.547676, 1.133681 
08.53.43.928, IED_O1, 4, 0.661935, 0.910105, 0.600124, 0.547676, 1.133681 
08.53.43.929, IED_O2, 4, 1.285343, 1.025937, 1.000069, 0.459795, 1.416451 
08.53.43.929, IED_P8, 4, 1.460295, 1.328272, 1.081742, 0.519527, 5.234746 
08.53.43.930, IED_T8, 4, 2.316607, 0.604923, 0.973369, 0.926855, 4.855679 
08.53.43.930, IED_FC6, 4, 1.737708, 1.717966, 2.178969, 1.096174, 9.499111 
08.53.43.931, IED_F4, 4, 1.092462, 0.699689, 0.828996, 0.402638, 5.850622 
08.53.43.931, IED_F8, 4, 3.180379, 2.402779, 2.122449, 0.763200, 29.451225 
08.53.43.932, IED_AF4, 4, 2.873001, 1.393216, 1.066168, 0.354130, 24.964756 
08.53.44.932, IED_AF3, 4, 2.635146, 4.608611, 3.900811, 2.740928, 25.226952 
08.53.44.933, IED_F7, 4, 1.957580, 1.038176, 1.348016, 0.836610, 18.215368 
08.53.44.933, IED_F3, 4, 0.571857, 0.176431, 0.121929, 0.175931, 4.560831 
08.53.44.934, IED_FC5, 4, 3.876697, 1.209894, 1.151563, 0.919247, 21.123025 
08.53.44.935, IED_T7, 4, 1.030940, 0.650148, 1.038032, 0.909858, 3.515881 
08.53.44.935, IED_P7, 4, 1.263573, 0.553775, 0.509117, 0.321277, 2.452306 
08.53.44.936, IED_Pz, 4, 1.489462, 1.333053, 0.835957, 0.597738, 3.344209 
08.53.44.936, IED_O1, 4, 1.489462, 1.333053, 0.835957, 0.597738, 3.344209 
08.53.44.936, IED_O2, 4, 1.839227, 2.320915, 1.077314, 0.886314, 3.237978 
08.53.44.937, IED_P8, 4, 2.854708, 3.368301, 1.516078, 0.992133, 5.556480 
08.53.44.937, IED_T8, 4, 2.234870, 2.342459, 0.890281, 0.965955, 4.852250 
08.53.44.938, IED_FC6, 4, 3.735520, 2.160932, 1.286470, 1.799633, 11.861998 
08.53.44.938, IED_F4, 4, 2.094061, 1.225763, 0.460675, 0.508154, 7.628383 
08.53.44.938, IED_F8, 4, 2.128522, 3.657240, 1.421100, 1.237792, 25.890666 
08.53.44.939, IED_AF4, 4, 2.263766, 1.637656, 0.548998, 0.428841, 17.959442 
08.53.45.939, IED_AF3, 4, 19.198548, 27.979327, 5.675091, 3.074544, 40.762180 
08.53.45.939, IED_F7, 4, 2.356800, 0.911025, 2.304934, 1.001752, 31.059486 
08.53.45.940, IED_F3, 4, 0.505660, 0.225401, 0.177372, 0.280229, 4.181904 
08.53.45.940, IED_FC5, 4, 1.265777, 0.363446, 0.987674, 1.003084, 42.870364 
08.53.45.941, IED_T7, 4, 1.010367, 0.595430, 1.615068, 1.345046, 6.161317 
08.53.45.942, IED_P7, 4, 0.653727, 0.438463, 0.663323, 0.726339, 1.865355 
08.53.45.942, IED_Pz, 4, 1.029999, 1.149796, 0.885465, 0.910041, 2.771749 
08.53.45.943, IED_O1, 4, 1.029999, 1.149796, 0.885465, 0.910041, 2.771749 
08.53.45.943, IED_O2, 4, 0.549265, 1.032549, 0.879720, 0.979178, 3.248164 
08.53.45.944, IED_P8, 4, 2.410344, 1.083215, 1.933314, 1.240453, 3.630321 
08.53.45.944, IED_T8, 4, 2.026313, 1.637062, 2.716049, 1.791540, 3.800000 
08.53.45.945, IED_FC6, 4, 2.286266, 1.453407, 1.546972, 1.797155, 16.827671 
08.53.45.945, IED_F4, 4, 1.168777, 0.342802, 0.707270, 0.900488, 13.754877 
08.53.45.945, IED_F8, 4, 2.140279, 1.284571, 1.077462, 1.372257, 55.227489 
08.53.45.946, IED_AF4, 4, 0.959450, 0.474409, 0.630938, 0.871096, 26.277108 
08.53.46.948, IED_AF3, 4, 12.199006, 8.314177, 7.015206, 4.008028, 20.745321 
08.53.46.948, IED_F7, 4, 4.088027, 1.935611, 1.187184, 0.694462, 21.179077 
08.53.46.949, IED_F3, 4, 0.872936, 0.881994, 0.438230, 0.147516, 4.901174 
08.53.46.950, IED_FC5, 4, 6.021140, 1.511011, 0.865517, 0.753305, 43.998116 
08.53.46.951, IED_T7, 4, 0.846046, 0.880536, 0.737951, 0.554652, 3.426460 
08.53.46.952, IED_P7, 4, 0.996189, 0.567804, 0.233232, 0.452704, 2.824722 
08.53.46.952, IED_Pz, 4, 1.226657, 1.288332, 1.166585, 0.808599, 1.544594 
08.53.46.953, IED_O1, 4, 1.226657, 1.288332, 1.166585, 0.808599, 1.544594 
08.53.46.953, IED_O2, 4, 2.978548, 1.278742, 1.518322, 2.630474, 2.668769 
08.53.46.954, IED_P8, 4, 1.563306, 0.967270, 1.218826, 1.471155, 1.951460 
08.53.46.954, IED_T8, 4, 1.521515, 1.564741, 1.256907, 0.715056, 4.313458 
08.53.46.955, IED_FC6, 4, 3.134971, 2.249384, 2.374448, 1.108189, 10.780038 
08.53.46.955, IED_F4, 4, 2.705506, 1.940408, 0.843664, 0.408058, 4.893839 
08.53.46.956, IED_F8, 4, 4.580959, 3.371282, 0.975655, 0.713953, 28.567810 
08.53.46.956, IED_AF4, 4, 6.941042, 2.619691, 0.934000, 0.460959, 24.365085 
08.53.47.956, IED_AF3, 4, 5.446707, 4.456537, 5.632895, 2.803110, 6.642819 
08.53.47.956, IED_F7, 4, 1.185241, 0.528210, 2.754248, 0.435992, 4.832966 
08.53.47.957, IED_F3, 4, 0.395946, 0.250992, 0.132390, 0.132548, 0.948561 
08.53.47.957, IED_FC5, 4, 2.612709, 0.834652, 0.785461, 0.520588, 12.296029 
08.53.47.957, IED_T7, 4, 0.895677, 0.674215, 0.782607, 0.548405, 1.269855 
08.53.47.958, IED_P7, 4, 0.531243, 0.249989, 0.316951, 0.344642, 1.362193 
08.53.47.959, IED_Pz, 4, 1.556900, 0.587680, 0.654463, 0.671855, 0.704888 
08.53.47.959, IED_O1, 4, 1.556900, 0.587680, 0.654463, 0.671855, 0.704888 
08.53.47.960, IED_O2, 4, 2.969006, 1.147388, 0.838989, 0.726831, 0.910819 
08.53.47.960, IED_P8, 4, 2.254597, 1.536813, 0.957100, 0.525952, 1.349527 
08.53.47.961, IED_T8, 4, 1.435748, 2.810844, 1.673792, 0.729045, 1.487300 
08.53.47.961, IED_FC6, 4, 1.151731, 1.046456, 1.462515, 1.069703, 2.371658 
08.53.47.962, IED_F4, 4, 1.107765, 0.635360, 0.447776, 0.272128, 1.741253 
08.53.47.963, IED_F8, 4, 1.256983, 1.601366, 1.243495, 0.785645, 5.653193 
08.53.47.963, IED_AF4, 4, 1.491003, 0.742178, 0.709558, 0.311501, 4.909963 
08.53.48.964, IED_AF3, 4, 3.379490, 6.658882, 3.902006, 2.319648, 9.721854 
08.53.48.964, IED_F7, 4, 1.141894, 0.329883, 2.015799, 0.423788, 4.711052 
08.53.48.965, IED_F3, 4, 0.274022, 0.104747, 0.233024, 0.162551, 0.869166 
08.53.48.965, IED_FC5, 4, 1.072617, 0.441501, 0.672604, 0.507615, 4.789159 
08.53.48.966, IED_T7, 4, 0.737665, 0.376157, 0.679106, 0.447585, 0.965160 
08.53.48.966, IED_P7, 4, 0.406267, 0.324515, 0.210174, 0.342669, 0.515115 
08.53.48.966, IED_Pz, 4, 0.741675, 0.305899, 0.383701, 0.443538, 1.024449 
08.53.48.967, IED_O1, 4, 0.741675, 0.305899, 0.383701, 0.443538, 1.024449 
08.53.48.968, IED_O2, 4, 1.559116, 1.229480, 0.932913, 0.743091, 1.028042 
08.53.48.968, IED_P8, 4, 1.239554, 1.224111, 1.203103, 0.857579, 0.674877 
08.53.48.969, IED_T8, 4, 1.465472, 1.090908, 1.031364, 0.828076, 0.833554 
08.53.48.969, IED_FC6, 4, 1.974122, 0.459426, 0.821747, 1.315370, 2.246173 
08.53.48.970, IED_F4, 4, 0.984770, 0.245966, 0.486191, 0.371576, 1.321547 
08.53.48.970, IED_F8, 4, 2.022582, 0.373049, 1.033909, 0.589206, 7.726282 
08.53.48.970, IED_AF4, 4, 1.817570, 0.229412, 0.493579, 0.339608, 6.247402 
08.53.49.971, IED_AF3, 4, 4.703423, 4.217916, 2.954984, 2.828539, 5.270000 
08.53.49.971, IED_F7, 4, 1.127765, 0.807302, 2.284032, 0.455671, 2.174172 
08.53.49.973, IED_F3, 4, 0.380968, 0.289567, 0.280306, 0.178656, 1.077670 
08.53.49.973, IED_FC5, 4, 1.614724, 0.738147, 0.683154, 0.357604, 2.171876 
08.53.49.974, IED_T7, 4, 1.484109, 0.921852, 0.356212, 0.435684, 1.974982 
08.53.49.974, IED_P7, 4, 0.639417, 0.342500, 0.242175, 0.258535, 0.879255 
08.53.49.975, IED_Pz, 4, 0.981742, 0.706364, 0.722752, 0.557461, 0.867859 
08.53.49.976, IED_O1, 4, 0.981742, 0.706364, 0.722752, 0.557461, 0.867859 
08.53.49.976, IED_O2, 4, 3.020631, 1.012122, 0.847006, 0.836185, 2.351876 
08.53.49.977, IED_P8, 4, 3.238359, 1.061331, 0.518286, 0.679903, 2.450120 
08.53.49.978, IED_T8, 4, 3.125943, 1.395765, 0.465761, 0.708998, 1.915404 
08.53.49.978, IED_FC6, 4, 2.409518, 1.043689, 1.412412, 1.008539, 2.651611 
08.53.49.978, IED_F4, 4, 1.347065, 1.061835, 0.620051, 0.329675, 1.295393 
08.53.49.979, IED_F8, 4, 2.636776, 1.072087, 0.616777, 0.582569, 3.210689 
08.53.49.980, IED_AF4, 4, 1.564083, 1.054185, 0.459126, 0.321031, 3.590524 
08.53.50.981, IED_AF3, 4, 5.524902, 6.370314, 4.264131, 1.936796, 10.627275 
08.53.50.981, IED_F7, 4, 7.512658, 5.555376, 3.305391, 0.667228, 12.580514 
08.53.50.981, IED_F3, 4, 1.067791, 0.357899, 0.385282, 0.288496, 4.386454 
08.53.50.982, IED_FC5, 4, 10.640773, 7.403332, 2.470719, 0.826607, 17.665771 
08.53.50.982, IED_T7, 4, 7.482001, 4.591387, 2.205731, 0.896740, 17.024302 
08.53.50.983, IED_P7, 4, 2.367025, 1.971731, 1.184500, 0.406853, 6.317129 
08.53.50.983, IED_Pz, 4, 2.931071, 2.669224, 1.734824, 0.546638, 7.212777 
08.53.50.984, IED_O1, 4, 2.931071, 2.669224, 1.734824, 0.546638, 7.212777 
08.53.50.984, IED_O2, 4, 7.248926, 5.376449, 3.136929, 1.254967, 21.594263 
08.53.50.985, IED_P8, 4, 6.526422, 6.329635, 3.279187, 1.425829, 21.595031 
08.53.50.985, IED_T8, 4, 5.609300, 7.310042, 2.858740, 1.569715, 18.472619 
08.53.50.985, IED_FC6, 4, 8.903892, 7.719218, 2.946559, 1.131266, 16.827882 
08.53.50.986, IED_F4, 4, 8.534488, 6.036937, 2.069725, 0.597957, 12.698589 
08.53.50.986, IED_F8, 4, 11.378046, 9.476782, 2.196048, 1.240715, 22.526618 
08.53.50.987, IED_AF4, 4, 11.730717, 9.464505, 2.147817, 0.669319, 17.700901 
08.53.51.987, IED_AF3, 4, 3.706834, 3.946817, 3.155731, 2.596117, 5.417400 
08.53.51.987, IED_F7, 4, 1.448353, 2.093754, 1.871614, 0.577486, 12.439380 
08.53.51.988, IED_F3, 4, 0.574988, 0.847350, 0.400027, 0.248732, 1.436887 
08.53.51.989, IED_FC5, 4, 1.327345, 1.959758, 0.733660, 0.731403, 7.465255 
08.53.51.990, IED_T7, 4, 0.766006, 0.546511, 0.955943, 0.640871, 1.108329 
08.53.51.990, IED_P7, 4, 0.534854, 0.496837, 0.287636, 0.343616, 0.736610 
08.53.51.990, IED_Pz, 4, 0.814527, 1.219486, 0.582917, 0.777968, 0.774833 
08.53.51.991, IED_O1, 4, 0.814527, 1.219486, 0.582917, 0.777968, 0.774833 
08.53.51.991, IED_O2, 4, 1.744149, 1.383221, 1.031474, 0.906712, 0.998085 
08.53.51.992, IED_P8, 4, 2.155748, 1.846189, 1.045789, 1.132529, 1.456706 
08.53.51.992, IED_T8, 4, 1.554829, 2.394714, 1.462862, 1.419566, 1.049381 
08.53.51.992, IED_FC6, 4, 3.076402, 2.467425, 1.078200, 1.551653, 4.209760 
08.53.51.993, IED_F4, 4, 1.433588, 1.701869, 0.677169, 0.661024, 2.916066 
08.53.51.993, IED_F8, 4, 3.133892, 3.832902, 1.144322, 1.105956, 16.118919 
08.53.51.993, IED_AF4, 4, 3.443810, 3.502765, 0.898693, 0.668742, 10.755241 
08.53.52.996, IED_AF3, 4, 20.235531, 3.828747, 4.358802, 3.042566, 39.643432 
08.53.52.997, IED_F7, 4, 1.279320, 0.922094, 1.693082, 0.507875, 2.683594 
08.53.52.997, IED_F3, 4, 1.114132, 0.276811, 0.333169, 0.176603, 1.473332 
08.53.52.998, IED_FC5, 4, 2.079195, 1.186023, 0.828650, 0.970684, 5.010824 
08.53.52.998, IED_T7, 4, 0.549804, 0.836451, 0.565133, 0.639977, 0.974734 
08.53.52.999, IED_P7, 4, 0.291740, 0.513540, 0.296720, 0.251842, 0.371137 
08.53.52.999, IED_Pz, 4, 0.763375, 0.635898, 0.397725, 0.683099, 0.696626 
08.53.53.000, IED_O1, 4, 0.763375, 0.635898, 0.397725, 0.683099, 0.696626 
08.53.53.000, IED_O2, 4, 0.814424, 1.370405, 0.341878, 0.399065, 1.052890 
08.53.53.000, IED_P8, 4, 0.827777, 1.430585, 0.244139, 0.467224, 1.232202 
08.53.53.001, IED_T8, 4, 1.035400, 1.334727, 0.452239, 0.820607, 1.178585 
08.53.53.001, IED_FC6, 4, 1.636644, 1.512194, 0.839668, 0.893878, 2.432540 
08.53.53.002, IED_F4, 4, 1.221312, 0.937309, 0.359918, 0.375652, 1.763221 
08.53.53.002, IED_F8, 4, 1.362799, 2.186863, 0.656044, 0.611696, 4.072128 
08.53.53.003, IED_AF4, 4, 1.617640, 1.068793, 0.337330, 0.326256, 3.547498 
08.53.54.004, IED_AF3, 4, 6.459851, 3.879738, 4.079051, 4.133191, 9.424629 
08.53.54.004, IED_F7, 4, 1.452273, 1.585649, 1.785880, 0.782630, 2.413465 
08.53.54.005, IED_F3, 4, 0.896639, 0.359609, 0.176821, 0.108900, 0.781819 
08.53.54.005, IED_FC5, 4, 2.054362, 1.269709, 0.645663, 0.555497, 4.231015 
08.53.54.006, IED_T7, 4, 1.649050, 0.761896, 0.543979, 0.707799, 3.489531 
08.53.54.006, IED_P7, 4, 0.870979, 0.596337, 0.382535, 0.241399, 1.329352 
08.53.54.007, IED_Pz, 4, 0.658044, 0.783760, 0.528182, 0.484823, 1.595796 
08.53.54.007, IED_O1, 4, 0.658044, 0.783760, 0.528182, 0.484823, 1.595796 
08.53.54.008, IED_O2, 4, 1.558136, 0.687666, 0.771018, 0.558948, 4.223752 
08.53.54.008, IED_P8, 4, 2.379626, 1.388240, 1.088431, 0.844120, 4.102958 
08.53.54.009, IED_T8, 4, 2.742306, 1.838178, 0.790056, 0.715091, 4.434232 
08.53.54.009, IED_FC6, 4, 2.273795, 1.282263, 0.552429, 0.803861, 4.762437 
08.53.54.009, IED_F4, 4, 1.622009, 1.260932, 0.312058, 0.418472, 3.923403 
08.53.54.010, IED_F8, 4, 2.394181, 1.307042, 0.786987, 0.867351, 7.272901 
08.53.54.011, IED_AF4, 4, 1.690562, 1.593416, 0.382509, 0.473054, 7.334234 
08.53.55.012, IED_AF3, 4, 3.442305, 3.504797, 3.170655, 3.038495, 15.172498 
08.53.55.012, IED_F7, 4, 7.241726, 1.197345, 2.672655, 0.566505, 21.206148 
08.53.55.013, IED_F3, 4, 1.043400, 0.478579, 0.351145, 0.151223, 1.673934 
08.53.55.013, IED_FC5, 4, 5.923036, 0.868125, 1.403157, 0.416157, 14.306817 
08.53.55.013, IED_T7, 4, 4.078322, 0.869117, 1.307350, 0.741564, 6.169828 
08.53.55.014, IED_P7, 4, 1.429799, 0.643925, 0.579149, 0.222704, 2.126146 
08.53.55.014, IED_Pz, 4, 1.838105, 0.714808, 0.986531, 0.448071, 1.966737 
08.53.55.015, IED_O1, 4, 1.838105, 0.714808, 0.986531, 0.448071, 1.966737 
08.53.55.015, IED_O2, 4, 6.371184, 1.438040, 1.251203, 0.408470, 5.125006 
08.53.55.015, IED_P8, 4, 8.183818, 1.338193, 1.578785, 0.633952, 6.382704 
08.53.55.016, IED_T8, 4, 7.723828, 0.958899, 1.521370, 0.661330, 6.855336 
